0,1565398838.041226860,3648243638.041226860,80.00,40.00,-80.00,1.577090000,2.257800000,-0.166756000,72.05,41.99,-72.75
0,1565398839.042062280,3648243639.042062280,80.00,40.00,-80.00,1.575570000,2.259000000,-0.166712000,72.05,41.99,-72.75
0,1565398840.041627410,3648243640.041627410,80.00,40.00,-80.00,1.575660000,2.259400000,-0.167538000,72.05,41.99,-72.75
0,1565398841.041886330,3648243641.041886330,80.00,40.00,-80.00,1.576380000,2.258500000,-0.165282000,72.05,41.99,-72.75
0,1565398842.041885850,3648243642.041885850,80.00,40.00,-80.00,1.576990000,2.258300000,-0.165679000,72.05,41.99,-72.75
1,1565398845.928519250,3648243645.928519250,80.00,80.00,-80.00,1.213920000,2.118500000,0.075367000,72.05,81.99,-72.75
1,1565398846.928599360,3648243646.928599360,80.00,80.00,-80.00,1.211520000,2.120100000,0.074572000,72.05,81.99,-72.75
1,1565398847.929865360,3648243647.929865360,80.00,80.00,-80.00,1.211180000,2.121600000,0.070673000,72.05,81.99,-72.75
1,1565398848.929546360,3648243648.929546360,80.00,80.00,-80.00,1.211320000,2.121300000,0.071385000,72.05,81.99,-72.75
1,1565398849.930820940,3648243649.930820940,80.00,80.00,-80.00,1.211340000,2.121500000,0.070529000,72.05,81.99,-72.75
2,1565398856.745308400,3648243656.745308400,80.00,120.00,-80.00,1.013390000,2.076900000,0.164253000,72.05,121.99,-72.75
2,1565398857.746137140,3648243657.746137140,80.00,120.00,-80.00,1.012100000,2.077800000,0.163766000,72.05,121.99,-72.75
2,1565398858.746135710,3648243658.746135710,80.00,120.00,-80.00,1.011870000,2.077700000,0.165656000,72.05,121.99,-72.75
2,1565398859.746632580,3648243659.746632580,80.00,120.00,-80.00,1.012410000,2.078000000,0.163203000,72.05,121.99,-72.75
2,1565398860.746872420,3648243660.746872420,80.00,120.00,-80.00,1.012070000,2.077800000,0.165287000,72.05,121.99,-72.75
3,1565398867.445666790,3648243667.445666790,80.00,140.00,-80.00,0.942190000,2.088600000,0.168979000,72.05,141.99,-72.75
3,1565398868.447022910,3648243668.447022910,80.00,140.00,-80.00,0.937500000,2.089600000,0.173028000,72.05,141.99,-72.75
3,1565398869.446524620,3648243669.446524620,80.00,140.00,-80.00,0.937660000,2.089800000,0.172040000,72.05,141.99,-72.75
3,1565398870.446976180,3648243670.446976180,80.00,140.00,-80.00,0.935080000,2.090000000,0.175344000,72.05,141.99,-72.75
3,1565398871.446711060,3648243671.446711060,80.00,140.00,-80.00,0.934890000,2.090400000,0.174171000,72.05,141.99,-72.75
4,1565398901.148529530,3648243701.148529530,80.00,40.00,-40.00,1.169680000,1.908800000,-0.158745000,72.05,41.99,-32.75
4,1565398902.148323540,3648243702.148323540,80.00,40.00,-40.00,1.169500000,1.908900000,-0.158910000,72.05,41.99,-32.75
4,1565398903.148375510,3648243703.148375510,80.00,40.00,-40.00,1.169470000,1.908900000,-0.158949000,72.05,41.99,-32.75
4,1565398904.149505140,3648243704.149505140,80.00,40.00,-40.00,1.169300000,1.909000000,-0.159091000,72.05,41.99,-32.75
4,1565398905.149358750,3648243705.149358750,80.00,40.00,-40.00,1.169290000,1.909000000,-0.159175000,72.05,41.99,-32.75
5,1565398910.012189860,3648243710.012189860,80.00,80.00,-40.00,0.973690000,1.958800000,0.075750000,72.05,81.99,-32.75
5,1565398911.011347770,3648243711.011347770,80.00,80.00,-40.00,0.973070000,1.959100000,0.075589000,72.05,81.99,-32.75
5,1565398912.011713030,3648243712.011713030,80.00,80.00,-40.00,0.972280000,1.959600000,0.074910000,72.05,81.99,-32.75
5,1565398913.011337760,3648243713.011337760,80.00,80.00,-40.00,0.971520000,1.959900000,0.075085000,72.05,81.99,-32.75
5,1565398914.011427400,3648243714.011427400,80.00,80.00,-40.00,0.971700000,1.959900000,0.074967000,72.05,81.99,-32.75
6,1565398922.971231940,3648243722.971231940,80.00,120.00,-40.00,0.846620000,2.013400000,0.188880000,72.05,121.99,-32.75
6,1565398923.970326420,3648243723.970326420,80.00,120.00,-40.00,0.845950000,2.013400000,0.191160000,72.05,121.99,-32.75
6,1565398924.970899580,3648243724.970899580,80.00,120.00,-40.00,0.844810000,2.013700000,0.191354000,72.05,121.99,-32.75
6,1565398925.970353600,3648243725.970353600,80.00,120.00,-40.00,0.845130000,2.013800000,0.190774000,72.05,121.99,-32.75
6,1565398926.970587250,3648243726.970587250,80.00,120.00,-40.00,0.844880000,2.013800000,0.190624000,72.05,121.99,-32.75
7,1565398931.890896320,3648243731.890896320,80.00,140.00,-40.00,0.790190000,2.046700000,0.221680000,72.05,141.99,-32.75
7,1565398932.891244410,3648243732.891244410,80.00,140.00,-40.00,0.786540000,2.047900000,0.221780000,72.05,141.99,-32.75
7,1565398933.891105170,3648243733.891105170,80.00,140.00,-40.00,0.786100000,2.048000000,0.221720000,72.05,141.99,-32.75
7,1565398934.890582080,3648243734.890582080,80.00,140.00,-40.00,0.785320000,2.048300000,0.221670000,72.05,141.99,-32.75
7,1565398935.890415190,3648243735.890415190,80.00,140.00,-40.00,0.785030000,2.048500000,0.221370000,72.05,141.99,-32.75
8,1565398976.785109520,3648243776.785109520,80.00,40.00,0.00,0.977390000,1.680610000,-0.012466000,72.05,41.99,7.25
8,1565398977.784899230,3648243777.784899230,80.00,40.00,0.00,0.978020000,1.680600000,-0.012706000,72.05,41.99,7.25
8,1565398978.784804820,3648243778.784804820,80.00,40.00,0.00,0.978030000,1.680580000,-0.012869000,72.05,41.99,7.25
