0,1565394749.377197740,1565394753.376871590,112.05,41.99,-72.75,1.284120000,0.001893872,2.651700000,0.000969536,-0.579654000,0.000735479
1,1565394758.921535010,1565394762.923108580,112.05,81.99,-72.75,1.064920000,0.001903681,2.329580000,0.000973139,-0.126569600,0.000114721
2,1565394769.561180590,1565394773.561852450,112.05,121.99,-72.75,0.943352000,0.000121120,2.214980000,0.000083666,0.007353000,0.005334752
3,1565394779.785382750,1565394783.786844730,112.05,161.99,-72.75,0.829222000,0.000182675,2.238260000,0.000054772,0.056827800,0.000389257
4,1565394788.432683470,1565394792.433094980,112.05,201.99,-72.75,0.694584000,0.001839709,2.320020000,0.000294958,0.098552800,0.000630076
5,1565394832.537408350,1565394836.539984230,112.05,41.99,-32.75,0.987882000,0.000089833,2.043320000,0.000044721,-0.397810000,0.000368917
6,1565394843.073328970,1565394847.075752260,112.05,81.99,-32.75,0.924624000,0.000735241,2.072940000,0.000230217,-0.050825800,0.000830663
7,1565394854.113700390,1565394858.115109440,112.05,121.99,-32.75,0.835058000,0.000262050,2.112220000,0.000303315,0.109309000,0.002200120
8,1565394864.601529120,1565394868.602578640,112.05,161.99,-32.75,0.732164000,0.001738240,2.184580000,0.000486826,0.185421800,0.000668913
9,1565394875.329320430,1565394879.329778190,112.05,201.99,-32.75,0.619986000,0.001823233,2.271120000,0.000580517,0.229092000,0.001325753
10,1565394978.409183020,1565394982.408736710,112.05,41.99,7.25,0.812282000,0.000063008,1.749978000,0.000087864,-0.096546200,0.001056185
11,1565394986.968997480,1565394990.968314650,112.05,81.99,7.25,0.836704000,0.001020725,1.876718000,0.000334918,0.071890600,0.000848605
12,1565394996.337616920,1565395000.338823320,112.05,121.99,7.25,0.774942000,0.000889309,2.008340000,0.000181659,0.196349200,0.001019507
13,1565395007.536867140,1565395011.538908000,112.05,161.99,7.25,0.701446000,0.022788329,2.126180000,0.006663858,0.258306000,0.004076129
14,1565395016.768967150,1565395020.770633700,112.05,201.99,7.25,0.587142000,0.001576157,2.239620000,0.000511859,0.298460000,0.001373936
15,1565395079.272593970,1565395083.272971150,112.05,41.99,47.25,0.782474000,0.000139750,1.626214000,0.000118025,0.009744200,0.000583449
16,1565395087.360848430,1565395091.360353470,112.05,81.99,47.25,0.822814000,0.000366511,1.740746000,0.000122801,0.159888200,0.001692608
