0,1565393003.961859700,1565393007.961532120,-87.95,41.99,-192.75,0.501304000,0.000270703,1.221652000,0.000049193,1.236878000,0.000113446
1,1565393014.320831300,1565393018.321952340,-87.95,81.99,-192.75,0.594004000,0.000062690,1.255494000,0.000049295,1.038404000,0.000093167
2,1565393024.312412740,1565393028.312313080,-87.95,121.99,-192.75,0.573888000,0.000803598,1.340306000,0.000092898,0.901972000,0.000605368
3,1565393034.408463480,1565393038.408402440,-87.95,161.99,-192.75,0.507106000,0.000605211,1.428224000,0.000201321,0.795206000,0.000180361
4,1565393043.543241020,1565393047.543106080,-87.95,201.99,-192.75,0.430332000,0.000765029,1.505426000,0.000062690,0.705130000,0.000597997
5,1565393081.536588190,1565393085.540075300,-47.95,41.99,-192.75,0.776560000,0.000260288,0.865172000,0.000216379,1.172044000,0.000153232
6,1565393090.237984180,1565393094.238033770,-47.95,81.99,-192.75,0.884856000,0.000683469,1.223178000,0.000326374,1.046356000,0.000859901
7,1565393098.837909220,1565393102.837419990,-47.95,121.99,-192.75,0.841724000,0.001184749,1.399624000,0.000263211,0.914498000,0.000896309
8,1565393107.428145410,1565393111.427700040,-47.95,161.99,-192.75,0.753956000,0.000197307,1.517398000,0.000092033,0.798492000,0.000162696
9,1565393115.972497460,1565393119.973706720,-47.95,201.99,-192.75,0.662516000,0.001423106,1.608406000,0.000324469,0.697552000,0.000513683
10,1565393154.482919220,1565393158.482282160,-7.95,41.99,-192.75,1.588002000,0.000127161,0.876048000,0.000122147,1.037652000,0.000212767
11,1565393164.505375860,1565393168.507268430,-7.95,81.99,-192.75,1.292128000,0.000054037,1.328058000,0.000223987,0.996644000,0.000350471
12,1565393172.793579580,1565393176.794349190,-7.95,121.99,-192.75,1.124804000,0.000261687,1.510286000,0.000090995,0.874388000,0.000257235
13,1565393182.361545560,1565393186.361554620,-7.95,161.99,-192.75,0.995142000,0.002969507,1.627142000,0.001538252,0.751354000,0.000422114
14,1565393192.025919910,1565393196.027647490,-7.95,201.99,-192.75,0.879776000,0.001380554,1.729678000,0.000303924,0.639582000,0.000883216
15,1565393252.649402620,1565393256.653268810,32.05,41.99,-192.75,2.215020000,0.000978264,1.579282000,0.000592258,1.014322000,0.001517274
16,1565393261.096793650,1565393265.097993850,32.05,81.99,-192.75,1.653670000,0.001587325,1.627920000,0.000753160,0.929780000,0.001470476
17,1565393270.473310470,1565393274.475896360,32.05,121.99,-192.75,1.408030000,0.002821250,1.676452000,0.000323063,0.786920000,0.004930025
18,1565393282.057048800,1565393286.056290150,32.05,161.99,-192.75,1.216422000,0.001732360,1.795096000,0.000907899,0.547726000,0.001108774
19,1565393291.041379450,1565393295.041794300,32.05,201.99,-192.75,1.163260000,0.000970309,1.853730000,0.000362767,0.473250000,0.001118928
20,1565393317.689222340,1565393321.689031120,72.05,41.99,-192.75,2.385500000,0.000400000,2.392580000,0.000109545,1.261846000,0.000715668
21,1565393331.457435130,1565393335.457330230,72.05,81.99,-192.75,1.921840000,0.000240832,1.965080000,0.000303315,0.895694000,0.000477734
22,1565393341.017377850,1565393345.018054010,72.05,121.99,-192.75,1.721822000,0.000834188,1.841380000,0.001588081,0.646174000,0.012072230
23,1565393350.401595590,1565393354.404854300,72.05,161.99,-192.75,1.588574000,0.001470265,1.868300000,0.000787401,0.387632000,0.001487404
24,1565393359.497087480,1565393363.496776100,72.05,201.99,-192.75,1.448248000,0.000910368,1.987820000,0.000516720,0.094724200,0.001147334
25,1565393404.561375620,1565393408.563136100,112.05,41.99,-192.75,2.218900000,0.001204159,3.053140000,0.000581378,1.113292000,0.001241801
26,1565393413.441644190,1565393417.441613200,112.05,81.99,-192.75,2.130680000,0.000476445,2.180760000,0.000320936,0.627066000,0.000690420
27,1565393424.689242360,1565393428.688586230,112.05,121.99,-192.75,2.032400000,0.000724569,1.978480000,0.000408656,0.382526000,0.000351895
28,1565393434.953449730,1565393438.954696180,112.05,161.99,-192.75,1.874200000,0.000913783,2.082400000,0.000100000,0.175949600,0.000303984
29,1565393443.697735310,1565393447.697346210,112.05,201.99,-192.75,1.339294000,0.002133267,2.385840000,0.002803212,-0.154584200,0.001227969
30,1565393504.513764380,1565393508.513844490,112.05,41.99,-152.75,1.860420000,0.000641872,3.515060000,0.000952890,0.456382000,0.004735285
31,1565393513.721733090,1565393517.721651080,112.05,81.99,-152.75,1.666028000,0.000495550,2.430740000,0.000403733,0.169287600,0.000491995
32,1565393526.465686320,1565393530.466370580,112.05,121.99,-152.75,1.617170000,0.001255528,2.140180000,0.000939149,-0.014655200,0.002188980
33,1565393535.202054980,1565393539.201392170,112.05,161.99,-152.75,1.576006000,0.003331048,2.212700000,0.001795828,-0.155638800,0.002508791
34,1565393546.888784410,1565393550.888318540,112.05,201.99,-152.75,1.207008000,0.000666686,2.505520000,0.000148324,-0.141091800,0.004545254
35,1565393578.073745250,1565393582.074794290,72.05,41.99,-152.75,2.405460000,0.000403733,2.612060000,0.000089443,0.640970000,0.001613970
36,1565393586.513139720,1565393590.512338160,72.05,81.99,-152.75,1.735808000,0.000450189,2.171760000,0.000167332,0.511896000,0.000309564
37,1565393600.033689500,1565393604.033800120,72.05,121.99,-152.75,1.465926000,0.001752749,2.020660000,0.001059717,0.372868000,0.002368485
38,1565393609.849673270,1565393613.851890560,72.05,161.99,-152.75,1.285510000,0.000121861,2.048380000,0.000044721,0.251146000,0.000311737
39,1565393618.752879620,1565393622.753330230,72.05,201.99,-152.75,1.074574000,0.001705236,2.164760000,0.000482701,0.150710200,0.000897904
